"rules","support","confidence","lift","conviction","lhs","rhs"
"{atmosphere=Place for Singles} => {price=$15-$30}",0.0123146544387822,0.801825293350717,1.41159975544484,2.17976378732797,"atmosphere=Place for Singles","price=$15-$30"
"{style=Coffee Shops} => {price=below $15}",0.0102421882039627,0.640977443609023,3.99235894519286,2.33815098606085,"style=Coffee Shops","price=below $15"
"{style=Coffee Shops} => {cuisine=American}",0.00796948368558585,0.49874686716792,1.71204371033436,1.4138232496671,"style=Coffee Shops","cuisine=American"
"{style=Steakhouses} => {cuisine=American}",0.00819975771167689,0.507120743034056,1.74078863576948,1.43784369731639,"style=Steakhouses","cuisine=American"
"{style=Steakhouses} => {price=$15-$30}",0.00960142569657893,0.593808049535604,1.04538894501922,1.06347269714375,"style=Steakhouses","price=$15-$30"
"{cuisine=Japanese} => {style=none}",0.0135661437110161,0.833846153846154,1.66547458740392,3.00525217601538,"cuisine=Japanese","style=none"
"{cuisine=Japanese} => {price=$15-$30}",0.0119542255283788,0.734769230769231,1.29354870077486,1.62867245897328,"cuisine=Japanese","price=$15-$30"
"{atmosphere=Relaxed Senior Scene} => {style=none}",0.00834993642434497,0.505148394912174,1.00895328318481,1.00905847848781,"atmosphere=Relaxed Senior Scene","style=none"
"{atmosphere=Relaxed Senior Scene} => {price=$15-$30}",0.00891060361830578,0.539067231980618,0.949018669206946,0.937173659782605,"atmosphere=Relaxed Senior Scene","price=$15-$30"
"{atmosphere=Good Out of Town Business} => {price=$30-$50}",0.0114836655620188,0.663005780346821,2.66646588873851,2.22957566502423,"atmosphere=Good Out of Town Business","price=$30-$50"
"{atmosphere=Great for People Watching} => {price=$15-$30}",0.0100419499204053,0.543336944745395,0.956535425718072,0.945936055364959,"atmosphere=Great for People Watching","price=$15-$30"
"{occasion=Weekend Jazz Brunch} => {price=$15-$30}",0.010222164375607,0.552788305360043,0.973174384906433,0.965927443973098,"occasion=Weekend Jazz Brunch","price=$15-$30"
"{cuisine=Bar-B-Q} => {price=$15-$30}",0.0116538681030426,0.628509719222462,1.10648064273656,1.16281386477816,"cuisine=Bar-B-Q","price=$15-$30"
"{atmosphere=Romantic} => {price=$30-$50}",0.0109430221964137,0.576476793248945,2.3184650125427,1.77405653200534,"atmosphere=Romantic","price=$30-$50"
"{atmosphere=Romantic} => {style=none}",0.00963146143911254,0.507383966244726,1.01341848006258,1.01363774926424,"atmosphere=Romantic","style=none"
"{style=Eclectic} => {cuisine=American}",0.0104123907449865,0.505590666018473,1.73553635469606,1.43339391968872,"style=Eclectic","cuisine=American"
"{style=Eclectic} => {price=$15-$30}",0.0148076210690722,0.71900826446281,1.26580178836362,1.53731941009802,"style=Eclectic","price=$15-$30"
"{atmosphere=For the Young and Young at Heart} => {price=$15-$30}",0.0144071445019573,0.665895418787598,1.17229752928394,1.29293063731991,"atmosphere=For the Young and Young at Heart","price=$15-$30"
"{atmosphere=Warm spots by the fire} => {price=$15-$30}",0.0124147735805609,0.570114942528736,1.00367763417137,1.00485941907233,"atmosphere=Warm spots by the fire","price=$15-$30"
"{atmosphere=Business Scene} => {price=$30-$50}",0.0119141778716673,0.542635658914729,2.18236328762078,1.64279119270576,"atmosphere=Business Scene","price=$30-$50"
"{atmosphere=Hip Place To Be} => {price=$15-$30}",0.0112033319650384,0.50679347826087,0.892201276146539,0.875848209782865,"atmosphere=Hip Place To Be","price=$15-$30"
"{atmosphere=No Reservations} => {price=$15-$30}",0.0136162032819055,0.614272809394761,1.08141680576642,1.11989525146165,"atmosphere=No Reservations","price=$15-$30"
"{price=over $50} => {cuisine=French}",0.0119041659574894,0.522637362637363,5.48508378875511,1.8952396814456,"price=over $50","cuisine=French"
"{occasion=After Hours Dining} => {price=$15-$30}",0.0159890269420611,0.674408783783784,1.1872851631816,1.32673741674772,"occasion=After Hours Dining","price=$15-$30"
"{occasion=Dancing} => {price=$15-$30}",0.0135160841401268,0.561797752808989,0.989035363502505,0.985786932603645,"occasion=Dancing","price=$15-$30"
"{atmosphere=Good for Younger Kids} => {price=$15-$30}",0.0148676925541394,0.590692124105012,1.03990341143444,1.05537683137394,"atmosphere=Good for Younger Kids","price=$15-$30"
"{atmosphere=Extraordinary Service} => {price=$30-$50}",0.0167899800762908,0.664684898929845,2.67321894060849,2.24074045277,"atmosphere=Extraordinary Service","price=$30-$50"
"{style=Pizza} => {cuisine=Italian}",0.019813578158008,0.781904385618333,4.66253086208625,3.81621812928399,"style=Pizza","cuisine=Italian"
"{style=Pizza} => {price=$15-$30}",0.0177711476657222,0.701303832477282,1.23463343776616,1.44619883375503,"style=Pizza","price=$15-$30"
"{occasion=Special Brunch Menu} => {cuisine=American}",0.0144071445019573,0.528461255967683,1.81404401509806,1.5029164456482,"occasion=Special Brunch Menu","cuisine=American"
"{occasion=Special Brunch Menu} => {price=$15-$30}",0.0172705519568286,0.633492471538744,1.11525269321867,1.17862258091136,"occasion=Special Brunch Menu","price=$15-$30"
"{atmosphere=Extraordinary Decor} => {price=$30-$50}",0.0175108378970975,0.625089349535382,2.51397420257473,2.0040884687096,"atmosphere=Extraordinary Decor","price=$30-$50"
"{style=Californian} => {price=$30-$50}",0.0158788958861045,0.565822333214413,2.27561507806679,1.73052224669954,"style=Californian","price=$30-$50"
"{occasion=Late Night Menu} => {style=none}",0.0139065487930637,0.494306049822064,0.987297429605407,0.987423732341416,"occasion=Late Night Menu","style=none"
"{occasion=Late Night Menu} => {price=$15-$30}",0.0185620888857741,0.659786476868327,1.16154284121064,1.2697145167603,"occasion=Late Night Menu","price=$15-$30"
"{occasion=Catering for Special Events} => {style=none}",0.0152581572070764,0.512268907563025,1.02317537057417,1.023789984789,"occasion=Catering for Special Events","style=none"
"{occasion=Catering for Special Events} => {price=$15-$30}",0.0154583954906339,0.518991596638655,0.913675855536539,0.898059256553034,"occasion=Catering for Special Events","price=$15-$30"
"{style=High Tea} => {price=$30-$50}",0.0194431373334268,0.644112769485904,2.59048228423683,2.11121402222606,"style=High Tea","price=$30-$50"
"{style=High Tea} => {cuisine=American}",0.0161592294830849,0.535323383084577,1.83759957472834,1.5251108133454,"style=High Tea","cuisine=American"
"{occasion=none} => {style=none}",0.0208448053183288,0.679503916449086,1.35720060549225,1.55800408596209,"occasion=none","style=none"
"{occasion=none} => {price=$15-$30}",0.0205344359788148,0.669386422976501,1.17844338262653,1.30658290868602,"occasion=none","price=$15-$30"
"{cuisine=Chinese} => {style=none}",0.0248295471611217,0.789055042952593,1.5760114932939,2.36713033910051,"cuisine=Chinese","style=none"
"{cuisine=Chinese} => {price=$15-$30}",0.0184319340014617,0.585746102449889,1.03119602465493,1.04277606480744,"cuisine=Chinese","price=$15-$30"
"{occasion=Prix Fixe Menus} => {price=$30-$50}",0.0163594677666423,0.509669369931379,2.04978000153477,1.53234178188584,"occasion=Prix Fixe Menus","price=$30-$50"
"{occasion=Prix Fixe Menus} => {style=none}",0.0174908140687418,0.544915782907049,1.0883822927298,1.09723472920438,"occasion=Prix Fixe Menus","style=none"
"{style=Hamburgers} => {cuisine=American}",0.0212753176279773,0.633949880668258,2.17615383135809,1.93602814407009,"style=Hamburgers","cuisine=American"
"{style=Hamburgers} => {price=$15-$30}",0.0282636337241317,0.842183770883055,1.48265016690879,2.73719662125718,"style=Hamburgers","price=$15-$30"
"{atmosphere=Good Food} => {style=none}",0.0187823509976872,0.550631053712944,1.09979763384931,1.11118984040388,"atmosphere=Good Food","style=none"
"{atmosphere=Good Food} => {price=$15-$30}",0.0260409887766442,0.763428235984737,1.34400239073573,1.82597467164586,"atmosphere=Good Food","price=$15-$30"
"{occasion=Delivery Available} => {style=none}",0.0199136972997867,0.514618369987063,1.02786804672702,1.02874558250971,"occasion=Delivery Available","style=none"
"{occasion=Delivery Available} => {price=$15-$30}",0.0236982008590222,0.6124191461837,1.07815346329381,1.11453918547584,"occasion=Delivery Available","price=$15-$30"
"{occasion=Entertainment} => {price=$15-$30}",0.020754698090728,0.53455389375967,0.941073014234768,0.928086073396871,"occasion=Entertainment","price=$15-$30"
"{atmosphere=Extraordinary Food} => {style=none}",0.0250998688439243,0.541936878512754,1.08243240671771,1.09009912451787,"atmosphere=Extraordinary Food","style=none"
"{atmosphere=Good Service} => {style=none}",0.024499153993252,0.527143472641103,1.05288493992573,1.05599516727867,"atmosphere=Good Service","style=none"
"{atmosphere=Good Service} => {price=$15-$30}",0.0302359808171724,0.650581645842309,1.145337893159,1.23626605179276,"atmosphere=Good Service","price=$15-$30"
"{style=Cab} => {price=$15-$30}",0.0278931928995505,0.585048299034019,1.02996755364091,1.04102248071967,"style=Cab","price=$15-$30"
"{cuisine=Mexican} => {style=none}",0.0327089236191067,0.68133472367049,1.36085735066955,1.56695518714391,"cuisine=Mexican","style=none"
"{cuisine=Mexican} => {price=$15-$30}",0.0313473032909162,0.652971845672576,1.14954579920019,1.24478098889602,"cuisine=Mexican","price=$15-$30"
"{occasion=Weekend Lunch} => {price=$15-$30}",0.0293048727986304,0.606632124352332,1.06796551004557,1.09814266965044,"occasion=Weekend Lunch","price=$15-$30"
"{style=Traditional} => {price=$15-$30}",0.0310569577797579,0.604914196567863,1.06494112747677,1.09336768207276,"style=Traditional","price=$15-$30"
"{atmosphere=Parking/Valet} => {price=$15-$30}",0.0308266837536669,0.575729244577412,1.01356151718756,1.01815655120559,"atmosphere=Parking/Valet","price=$15-$30"
"{atmosphere=Good Decor} => {style=none}",0.0311470650073588,0.573139277818718,1.14475421856563,1.16978251162474,"atmosphere=Good Decor","style=none"
"{atmosphere=Good Decor} => {price=$15-$30}",0.0392467035772569,0.722181282240236,1.27138783205141,1.55487741287464,"atmosphere=Good Decor","price=$15-$30"
"{atmosphere=Excellent Decor} => {style=none}",0.0344610086002343,0.595604775912788,1.18962546489382,1.2347678161488,"atmosphere=Excellent Decor","style=none"
"{atmosphere=Excellent Decor} => {price=$15-$30}",0.0436619577296983,0.754628828517044,1.32851118394485,1.76049226364988,"atmosphere=Excellent Decor","price=$15-$30"
"{occasion=Weekend Brunch} => {price=$15-$30}",0.0354121404471321,0.594553706505295,1.0467016613987,1.06542853159439,"occasion=Weekend Brunch","price=$15-$30"
"{atmosphere=Wheelchair Access} => {style=none}",0.0322683993952804,0.538333054952397,1.07523434442579,1.08158968941492,"atmosphere=Wheelchair Access","style=none"
"{atmosphere=Wheelchair Access} => {price=$15-$30}",0.0373043922267498,0.62234842158009,1.09563378330556,1.14384282709959,"atmosphere=Wheelchair Access","price=$15-$30"
"{occasion=Dining Outdoors} => {style=none}",0.0309568386379792,0.514990006662225,1.02861033166216,1.02953385407756,"occasion=Dining Outdoors","style=none"
"{occasion=Dining Outdoors} => {price=$15-$30}",0.034170663089076,0.568454363757495,1.00075421356239,1.00099274060486,"occasion=Dining Outdoors","price=$15-$30"
"{cuisine=Seafood} => {style=none}",0.0384057027863157,0.572964899178491,1.14440592506743,1.16930483406769,"cuisine=Seafood","style=none"
"{cuisine=Seafood} => {price=$15-$30}",0.0458946145913637,0.684690067214339,1.20538518733472,1.36999822778211,"cuisine=Seafood","price=$15-$30"
"{occasion=Takeout Available} => {style=none}",0.0386259648982289,0.555667578856402,1.10985728885469,1.12378522013319,"occasion=Takeout Available","style=none"
"{occasion=Takeout Available} => {price=$15-$30}",0.0441225057818804,0.634740025925392,1.11744899144186,1.18264819520087,"occasion=Takeout Available","price=$15-$30"
"{atmosphere=Excellent Food} => {style=none}",0.0407585026181156,0.560357880247763,1.11922541718213,1.1357742701918,"atmosphere=Excellent Food","style=none"
"{atmosphere=Excellent Food} => {price=$15-$30}",0.0490784032999269,0.674741913282863,1.18787163198388,1.32809626188978,"atmosphere=Excellent Food","price=$15-$30"
"{style=Power Brokers} => {price=$30-$50}",0.0591403770486879,0.709464328609176,2.85331212425259,2.58609935157273,"style=Power Brokers","price=$30-$50"
"{atmosphere=Excellent Service} => {style=none}",0.0501697019453149,0.598471276722799,1.19535084268902,1.24358278439386,"atmosphere=Excellent Service","style=none"
"{atmosphere=Excellent Service} => {price=$15-$30}",0.0580991379741893,0.693061029499582,1.22012212368816,1.40736136703066,"atmosphere=Excellent Service","price=$15-$30"
"{occasion=Private Parties} => {style=none}",0.0486078433335669,0.5247514051016,1.0481071668557,1.05068002949892,"occasion=Private Parties","style=none"
"{occasion=Private Parties} => {price=$15-$30}",0.0534836455381904,0.577388672719412,1.01648291213338,1.02215445075292,"occasion=Private Parties","price=$15-$30"
"{cuisine=French} => {price=$30-$50}",0.050399975971406,0.528948197961542,2.12731527926704,1.59505622978429,"cuisine=French","price=$30-$50"
"{occasion=Private Rooms Available} => {style=none}",0.0507604048818093,0.492807153965785,0.984303624397717,0.984505620715098,"occasion=Private Rooms Available","style=none"
"{occasion=Private Rooms Available} => {price=$15-$30}",0.0575985422652957,0.559195178849145,0.984453576427803,0.979966707239388,"occasion=Private Rooms Available","price=$15-$30"
"{occasion=Weekend Dining} => {style=none}",0.0691122435698481,0.530428769017981,1.0594467950144,1.06338330536756,"occasion=Weekend Dining","style=none"
"{occasion=Weekend Dining} => {price=$15-$30}",0.0807961474154244,0.62010142923006,1.09167799159122,1.13707732104117,"occasion=Weekend Dining","price=$15-$30"
"{cuisine=Italian} => {style=none}",0.104394229132668,0.622507462686567,1.24335928731172,1.3227657724332,"cuisine=Italian","style=none"
"{cuisine=Italian} => {price=$15-$30}",0.114366095653828,0.681970149253731,1.20059681814774,1.35828145724311,"cuisine=Italian","price=$15-$30"
"{cuisine=American} => {price=$15-$30}",0.153192298835614,0.525861772691343,0.925770683320419,0.91107197065813,"cuisine=American","price=$15-$30"
"{style=none} => {price=$15-$30}",0.332555741332185,0.664227008218849,1.169360320929,1.28650623990628,"style=none","price=$15-$30"
"{price=$15-$30} => {style=none}",0.332555741332185,0.585458711553715,1.169360320929,1.20454637842878,"price=$15-$30","style=none"
"{cuisine=Indian,style=none} => {price=$15-$30}",0.00563670768214175,0.752673796791444,1.32506938393102,1.7465761553546,"cuisine=Indian,style=none","price=$15-$30"
"{cuisine=Indian,price=$15-$30} => {style=none}",0.00563670768214175,0.890822784810127,1.77927631270863,4.57361187349177,"cuisine=Indian,price=$15-$30","style=none"
"{cuisine=Spanish,style=none} => {price=$15-$30}",0.00581692213734344,0.869760479041916,1.53119849135781,3.31676626219684,"cuisine=Spanish,style=none","price=$15-$30"
"{cuisine=Spanish,price=$15-$30} => {style=none}",0.00581692213734344,0.720843672456576,1.43977016914902,1.78872609516436,"cuisine=Spanish,price=$15-$30","style=none"
"{occasion=Long Drive,style=none} => {price=$15-$30}",0.0055466004545409,0.655621301775148,1.15421012148768,1.25435763403811,"occasion=Long Drive,style=none","price=$15-$30"
"{occasion=Long Drive,price=$15-$30} => {style=none}",0.0055466004545409,0.809941520467836,1.61772889807123,2.62726613901312,"occasion=Long Drive,price=$15-$30","style=none"
"{cuisine=Thai,style=none} => {price=$15-$30}",0.00728867352149057,0.857479387514723,1.50957783915322,3.03095841075674,"cuisine=Thai,style=none","price=$15-$30"
"{cuisine=Thai,price=$15-$30} => {style=none}",0.00728867352149057,0.849474912485414,1.69669053800379,3.31728229461276,"cuisine=Thai,price=$15-$30","style=none"
"{atmosphere=Up and Coming,style=none} => {price=$15-$30}",0.00631751784623702,0.771393643031785,1.35802535400824,1.88959771218659,"atmosphere=Up and Coming,style=none","price=$15-$30"
"{atmosphere=Up and Coming,price=$15-$30} => {style=none}",0.00631751784623702,0.593045112781955,1.184512946383,1.22700137875388,"atmosphere=Up and Coming,price=$15-$30","style=none"
"{occasion=Short Drive,style=none} => {price=$15-$30}",0.00634755358877064,0.688382193268187,1.21188511229082,1.38623031093412,"occasion=Short Drive,style=none","price=$15-$30"
"{occasion=Short Drive,price=$15-$30} => {style=none}",0.00634755358877064,0.738067520372526,1.47417205595873,1.90634704186871,"occasion=Short Drive,price=$15-$30","style=none"
"{atmosphere=Quirky,style=none} => {price=$15-$30}",0.00605720807761236,0.734223300970874,1.29258760067457,1.6253270158612,"atmosphere=Quirky,style=none","price=$15-$30"
"{atmosphere=Quirky,price=$15-$30} => {style=none}",0.00605720807761236,0.656894679695983,1.31204226413731,1.45533799145033,"atmosphere=Quirky,price=$15-$30","style=none"
"{atmosphere=Singles Scene,style=none} => {price=$15-$30}",0.00560667193960813,0.74468085106383,1.31099793928098,1.69189835904727,"atmosphere=Singles Scene,style=none","price=$15-$30"
"{atmosphere=Singles Scene,price=$15-$30} => {style=none}",0.00560667193960813,0.573770491803279,1.14601496774058,1.17151487192836,"atmosphere=Singles Scene,price=$15-$30","style=none"
"{price=below $15,style=Diners} => {cuisine=American}",0.00654779187232807,0.64180569185476,2.20312040100853,1.97848853834693,"price=below $15,style=Diners","cuisine=American"
"{cuisine=American,style=Diners} => {price=below $15}",0.00654779187232807,0.725055432372506,4.51604275634811,3.05315704720876,"cuisine=American,style=Diners","price=below $15"
"{atmosphere=Place for Singles,style=none} => {price=$15-$30}",0.00659785144321743,0.816604708798017,1.43761866430695,2.35542606512561,"atmosphere=Place for Singles,style=none","price=$15-$30"
"{atmosphere=Place for Singles,price=$15-$30} => {style=none}",0.00659785144321743,0.535772357723577,1.07011976046931,1.07562359978953,"atmosphere=Place for Singles,price=$15-$30","style=none"
"{cuisine=Japanese,style=none} => {price=$15-$30}",0.0106226409427218,0.783025830258303,1.37850362125724,1.99090080461055,"cuisine=Japanese,style=none","price=$15-$30"
"{cuisine=Japanese,price=$15-$30} => {style=none}",0.0106226409427218,0.888609715242881,1.77485605951515,4.48274469174709,"cuisine=Japanese,price=$15-$30","style=none"
"{atmosphere=Relaxed Senior Scene,style=none} => {price=$15-$30}",0.0050159690031137,0.600719424460432,1.05755630271494,1.08188095184621,"atmosphere=Relaxed Senior Scene,style=none","price=$15-$30"
"{atmosphere=Relaxed Senior Scene,price=$15-$30} => {style=none}",0.0050159690031137,0.562921348314607,1.12434553544526,1.14243559089816,"atmosphere=Relaxed Senior Scene,price=$15-$30","style=none"
"{occasion=Weekend Jazz Brunch,style=none} => {price=$15-$30}",0.00569677916720898,0.776261937244202,1.36659590295035,1.93071328051113,"occasion=Weekend Jazz Brunch,style=none","price=$15-$30"
"{occasion=Weekend Jazz Brunch,price=$15-$30} => {style=none}",0.00569677916720898,0.557296767874633,1.11311133385498,1.127920854135,"occasion=Weekend Jazz Brunch,price=$15-$30","style=none"
"{cuisine=Bar-B-Q,style=none} => {price=$15-$30}",0.00592705319330003,0.659977703455964,1.16187949235719,1.27042859691558,"cuisine=Bar-B-Q,style=none","price=$15-$30"
"{cuisine=Bar-B-Q,price=$15-$30} => {style=none}",0.00592705319330003,0.508591065292096,1.01582946772332,1.01612765344606,"cuisine=Bar-B-Q,price=$15-$30","style=none"
"{atmosphere=Romantic,style=none} => {price=$15-$30}",0.00502598091729158,0.521829521829522,0.918671974440019,0.903389207069456,"atmosphere=Romantic,style=none","price=$15-$30"
"{atmosphere=Romantic,price=$15-$30} => {style=none}",0.00502598091729158,0.764079147640791,1.5261261292521,2.11653273847491,"atmosphere=Romantic,price=$15-$30","style=none"
"{cuisine=American,style=Eclectic} => {price=$15-$30}",0.00725863777895696,0.697115384615385,1.22725974673075,1.42620003518473,"cuisine=American,style=Eclectic","price=$15-$30"
"{price=$15-$30,style=Eclectic} => {cuisine=American}",0.00725863777895696,0.490196078431373,1.68269149774217,1.3901096150573,"price=$15-$30,style=Eclectic","cuisine=American"
"{cuisine=American,atmosphere=For the Young and Young at Heart} => {price=$15-$30}",0.00542645748440644,0.702983138780804,1.23758982787636,1.45437551035077,"cuisine=American,atmosphere=For the Young and Young at Heart","price=$15-$30"
"{atmosphere=For the Young and Young at Heart,style=none} => {price=$15-$30}",0.00627747018952554,0.738515901060071,1.30014464993004,1.65200886352056,"atmosphere=For the Young and Young at Heart,style=none","price=$15-$30"
"{atmosphere=Warm spots by the fire,style=none} => {price=$15-$30}",0.00752895946175949,0.718929254302103,1.26566269232305,1.53688726319014,"atmosphere=Warm spots by the fire,style=none","price=$15-$30"
"{atmosphere=Warm spots by the fire,price=$15-$30} => {style=none}",0.00752895946175949,0.606451612903226,1.2112902903271,1.26880003597724,"atmosphere=Warm spots by the fire,price=$15-$30","style=none"
"{atmosphere=Hip Place To Be,style=none} => {price=$15-$30}",0.00555661236871877,0.759233926128591,1.3366183797594,1.79416494264538,"atmosphere=Hip Place To Be,style=none","price=$15-$30"
