"rules","support","confidence","lift","conviction"
"{cuisine=Seafood,atmosphere=Up and Coming} => {price=$30-$50}",0.000581465292537194,1,3.23122772918691,NA
"{cuisine=Fountain and Ice Cream,atmosphere=Quiet for Conversation} => {price=$30-$50}",0.000882223202470225,1,3.23122772918691,NA
"{cuisine=Bar-B-Q,atmosphere=Fair Decor} => {price=below $15}",0.000842122147812487,1,5.21149425287356,NA
"{cuisine=Wine and Beer,atmosphere=Fair Decor} => {price=below $15}",0.000761920038497012,1,5.21149425287356,NA
"{cuisine=Vegetarian,atmosphere=Quirky} => {price=below $15}",0.000721818983839275,1,5.21149425287356,NA
"{cuisine=Chinese,atmosphere=Extraordinary Decor} => {price=$30-$50}",0.000521313710550587,1,3.23122772918691,NA
"{cuisine=Bar-B-Q,atmosphere=Place for Singles} => {price=$15-$30}",0.000681717929181537,1,2.12058335813597,NA
"{cuisine=Mexican,atmosphere=Place for Singles} => {price=$15-$30}",0.00080202109315475,1,2.12058335813597,NA
"{cuisine=Coffee and Dessert,atmosphere=Good Food} => {price=$15-$30}",0.000701768456510406,1,2.12058335813597,NA
"{cuisine=Bar-B-Q,atmosphere=Excellent Decor} => {price=$15-$30}",0.000621566347194931,1,2.12058335813597,NA
"{cuisine=Mexican,atmosphere=Warm spots by the fire} => {style=Traditional}",0.0006416168745238,1,9.72581903276131,NA
"{cuisine=Mexican,atmosphere=Warm spots by the fire} => {price=$15-$30}",0.0006416168745238,1,2.12058335813597,NA
"{cuisine=Mexican,atmosphere=Great for People Watching} => {price=$15-$30}",0.000521313710550587,1,2.12058335813597,NA
"{cuisine=Wine and Beer,atmosphere=Great for People Watching} => {price=$30-$50}",0.000761920038497012,1,3.23122772918691,NA
"{cuisine=Wine and Beer,atmosphere=Extraordinary Decor} => {price=$30-$50}",0.000721818983839275,1,3.23122772918691,NA
"{cuisine=French,atmosphere=Good Food} => {price=$15-$30}",0.00100252636644344,0.980392156862745,2.07900329229017,26.9500140353692
"{cuisine=Tapas} => {price=$15-$30}",0.00581465292537194,0.973154362416107,2.06365494583702,19.6840788787746
"{cuisine=Vegetarian,atmosphere=Fair Decor} => {price=below $15}",0.000721818983839275,0.972972972972973,5.07064305684995,29.9003087781209
"{cuisine=Cajun,atmosphere=For the Young and Young at Heart} => {price=below $15}",0.000681717929181537,0.971428571428571,5.06259441707718,28.2840758711954
"{cuisine=Cajun,atmosphere=Good for Younger Kids} => {price=below $15}",0.000681717929181537,0.971428571428571,5.06259441707718,28.2840758711954
"{cuisine=Seafood,atmosphere=Singles Scene} => {price=$15-$30}",0.000661667401852669,0.970588235294118,2.05821325936727,17.9666760235794
"{cuisine=Creole,atmosphere=For the Young and Young at Heart} => {price=below $15}",0.0006416168745238,0.96969696969697,5.05357018460467,26.66784296427
"{cuisine=Creole,atmosphere=Good for Younger Kids} => {price=below $15}",0.0006416168745238,0.96969696969697,5.05357018460467,26.66784296427
"{cuisine=Seafood,atmosphere=Good Decor} => {price=$15-$30}",0.00116293058507439,0.966666666666667,2.04989724619811,15.8529494325701
"{cuisine=Mexican,atmosphere=Fair Decor} => {price=below $15}",0.00110277900308778,0.964912280701754,5.02863480540432,23.0313189236878
"{cuisine=Coffee and Dessert,atmosphere=For the Young and Young at Heart} => {price=$15-$30}",0.00108272847575891,0.964285714285714,2.04484823820255,14.7960861370654
"{cuisine=Fountain and Ice Cream,atmosphere=Good Out of Town Business} => {price=$30-$50}",0.00194490115090027,0.950980392156863,3.0728342130503,14.0866102578498
"{atmosphere=Credit cards are not accepted} => {price=below $15}",0.00136343585836307,0.944444444444444,4.92196679438059,14.5460961623291
"{cuisine=Wine and Beer,atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.00100252636644344,0.943396226415094,3.04832804640275,12.1991886219941
"{cuisine=Moroccan} => {style=Middle Eastern}",0.000922324257127962,0.938775510204082,76.1308777169404,16.1319257863148
"{cuisine=Chinese,atmosphere=Extraordinary Service} => {price=$30-$50}",0.000601515819866062,0.9375,3.02927599611273,11.0483217708626
"{cuisine=Mexican,atmosphere=Extraordinary Decor} => {price=$15-$30}",0.000601515819866062,0.9375,1.98804689825248,8.45490636403738
"{cuisine=Greek} => {price=$15-$30}",0.00703773509243293,0.933510638297872,1.97958712421736,7.94761198219513
"{cuisine=Tapas,atmosphere=Good Decor} => {price=$15-$30}",0.000541364237879456,0.931034482758621,1.97433622998867,7.66225889240888
"{cuisine=Peruvian} => {style=Central}",0.00080202109315475,0.930232558139535,107.893996755003,14.2097552498964
"{cuisine=Peruvian} => {price=below $15}",0.00080202109315475,0.930232558139535,4.84790163058006,11.5830024996324
"{cuisine=Turkish} => {style=Middle Eastern}",0.000721818983839275,0.923076923076923,74.8577861163227,12.8396960340057
"{cuisine=Turkish} => {price=below $15}",0.000721818983839275,0.923076923076923,4.8106100795756,10.5055138950154
"{cuisine=Fountain and Ice Cream,atmosphere=Romantic} => {price=$30-$50}",0.00114288005774552,0.919354838709677,2.97064484780087,8.5624493724185
"{cuisine=Greek,atmosphere=Excellent Service} => {price=$15-$30}",0.00110277900308778,0.916666666666667,1.94386807829131,6.34117977302804
"{cuisine=Italian,atmosphere=Near-perfect Food} => {price=$30-$50}",0.000561414765208325,0.903225806451613,2.91852827152366,7.13537447701541
"{cuisine=Italian,atmosphere=Focus on Dessert} => {price=$30-$50}",0.000741869511168144,0.902439024390244,2.91598599951014,7.07783113445884
"{cuisine=Greek,atmosphere=Excellent Food} => {price=$15-$30}",0.000902273729799094,0.9,1.90852502232238,5.28431647752335
"{cuisine=Mexican,atmosphere=Hip Place To Be} => {price=$15-$30}",0.000721818983839275,0.9,1.90852502232238,5.28431647752336
"{cuisine=Fountain and Ice Cream,atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.00232586117014878,0.89922480620155,2.90560012857118,6.85208417519843
"{cuisine=Cuban} => {price=$15-$30}",0.000701768456510406,0.897435897435897,1.90308762909639,5.15220856558528
"{cuisine=American,atmosphere=Very Busy - Reservations a Must} => {price=$30-$50}",0.00262661908008181,0.897260273972603,2.89925227755812,6.72106241060807
"{cuisine=Seafood,atmosphere=Extraordinary Decor} => {price=$30-$50}",0.00190480009624253,0.89622641509434,2.89591164408261,6.65410288472406
"{cuisine=American,atmosphere=Need To Dress} => {price=$30-$50}",0.00300757909933031,0.892857142857143,2.8850247582026,6.44485436633651
"{cuisine=Seafood,atmosphere=For the Young and Young at Heart} => {price=$15-$30}",0.00100252636644344,0.892857142857143,1.89337799833569,4.93202871235513
"{cuisine=Fountain and Ice Cream,atmosphere=Extraordinary Decor} => {price=$30-$50}",0.00232586117014878,0.892307692307692,2.8832493583514,6.41197245630418
"{cuisine=Italian,atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.00210530536953122,0.889830508474576,2.87524501325954,6.26779792770088
"{cuisine=American,atmosphere=Fair Decor} => {price=below $15}",0.00220555800617556,0.887096774193548,4.62309974045235,7.15760287352701
"{cuisine=Moroccan} => {price=$15-$30}",0.000862172675141356,0.877551020408163,1.86092008979279,4.31552512331074
"{cuisine=American,atmosphere=Pub Feel} => {price=$15-$30}",0.00423066126639131,0.87551867219917,1.85661032600287,4.2450675702771
"{cuisine=French,atmosphere=An Historic Spot} => {price=$30-$50}",0.000701768456510406,0.875,2.82732426303855,5.52416088543128
"{cuisine=Coffee and Dessert,atmosphere=Good for Younger Kids} => {price=$15-$30}",0.000842122147812487,0.875,1.85551043836898,4.22745318201869
"{cuisine=Bar-B-Q,atmosphere=Extraordinary Food} => {price=below $15}",0.000561414765208325,0.875,4.56005747126437,6.46493162770181
"{cuisine=Seafood,atmosphere=No Reservations} => {price=$15-$30}",0.00080202109315475,0.869565217391304,1.84398552881389,4.05130929943457
"{cuisine=Wine and Beer,atmosphere=Good for Younger Kids} => {price=below $15}",0.00130328427637647,0.866666666666667,4.51662835249042,6.06087340097045
"{cuisine=American,atmosphere=Quiet for Conversation} => {price=$30-$50}",0.00439106548502226,0.865612648221344,2.79699159166772,5.1382820000519
"{cuisine=Mexican,atmosphere=Excellent Decor} => {price=$15-$30}",0.00152384007699402,0.863636363636364,1.83141290020834,3.87516541685046
"{cuisine=Italian,atmosphere=Need To Dress} => {price=$30-$50}",0.000501263183221719,0.862068965517241,2.78554114585079,5.0062708024221
"{cuisine=Fountain and Ice Cream,atmosphere=Near-perfect Food} => {price=$30-$50}",0.000621566347194931,0.861111111111111,2.78244610013317,4.97174479688816
"{cuisine=American,atmosphere=Up and Coming} => {price=$15-$30}",0.00318803384529013,0.859459459459459,1.82255542672227,3.75999441669931
"{cuisine=Greek,atmosphere=Parking/Valet} => {style=Cab}",0.000721818983839275,0.857142857142857,8.97714045719086,6.33163572201949
"{cuisine=Fountain and Ice Cream,atmosphere=Great for People Watching} => {price=$30-$50}",0.00214540642418896,0.856,2.765930936184,4.79527854638132
"{cuisine=Mexican,atmosphere=Excellent Service} => {price=$15-$30}",0.00164414324096724,0.854166666666667,1.81133161840781,3.62353129887316
"{cuisine=Wine and Beer,atmosphere=For the Young and Young at Heart} => {price=below $15}",0.00080202109315475,0.851063829787234,4.43531425776473,5.42592475896402
"{atmosphere=Fair Decor} => {price=below $15}",0.0107671331756025,0.849683544303797,4.42812090790048,5.37610103777309
"{atmosphere=Authentic} => {price=$15-$30}",0.00240606327946425,0.845070422535211,1.79204227448111,3.41078609003781
"{cuisine=Vegetarian,atmosphere=Health Conscious Menus} => {price=below $15}",0.000842122147812487,0.84,4.37765517241379,5.05072783414204
"{cuisine=French,atmosphere=Extraordinary Decor} => {price=$30-$50}",0.00378954966515619,0.84,2.71423129251701,4.31575069174319
"{cuisine=American,atmosphere=Near-perfect Decor} => {price=$30-$50}",0.00260656855275294,0.833333333333333,2.69268977432243,4.14312066407347
"{cuisine=Fountain and Ice Cream,atmosphere=Extraordinary Service} => {price=$30-$50}",0.00188474956891366,0.831858407079646,2.68792395171301,4.10677750035352
"{cuisine=Jewish,atmosphere=Fair Decor} => {price=below $15}",0.00108272847575891,0.830769230769231,4.32954907161804,4.77523358864338
"{cuisine=Chinese,atmosphere=Extraordinary Food} => {price=$30-$50}",0.000681717929181537,0.829268292682927,2.67955470225256,4.04447493397648
"{cuisine=Italian,atmosphere=Place for Singles} => {price=$15-$30}",0.00126318322171873,0.828947368421053,1.7578519942443,3.08929270993673
"{cuisine=Jewish,atmosphere=Relaxed Senior Scene} => {price=below $15}",0.000661667401852669,0.825,4.29948275862069,4.61780830550129
"{cuisine=Italian,atmosphere=Fair Decor} => {style=Pizza}",0.000661667401852669,0.825,16.256835242987,5.42429780188933
"{cuisine=American,atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.00553394554276777,0.823880597014925,2.66214583061369,3.92074978097348
"{cuisine=Bar-B-Q,atmosphere=Place for Singles} => {style=Hamburgers}",0.000561414765208325,0.823529411764706,12.2531938789836,5.28581358356392
"{cuisine=Cuban} => {style=Hamburgers}",0.0006416168745238,0.82051282051282,12.2083103849214,5.19697638047881
"{cuisine=American,atmosphere=Romantic} => {price=$30-$50}",0.00539359185146569,0.820121951219512,2.65000079009536,3.83882366614716
"{cuisine=French,atmosphere=Good Decor} => {price=$15-$30}",0.00164414324096724,0.82,1.7388783536715,2.93573137640187
"{cuisine=German,atmosphere=Excellent Decor} => {style=Traditional}",0.000541364237879456,0.818181818181818,7.95748829953198,4.93449492721659
"{cuisine=Mexican,atmosphere=Good Decor} => {price=$15-$30}",0.00126318322171873,0.818181818181818,1.7350227475658,2.90637406263785
"{cuisine=Seafood,atmosphere=Good Food} => {price=$15-$30}",0.000902273729799094,0.818181818181818,1.7350227475658,2.90637406263785
"{cuisine=Vegetarian,atmosphere=Wheelchair Access} => {price=below $15}",0.00130328427637647,0.8125,4.23433908045977,4.30995441846787
"{cuisine=Vegetarian,atmosphere=Good Service} => {price=below $15}",0.000942374784456831,0.810344827586207,4.22310741181133,4.26097766371255
"{atmosphere=Tourist Appeal} => {price=$15-$30}",0.00102257689377231,0.80952380952381,1.71666271849103,2.77426615069976
"{cuisine=Fountain and Ice Cream,atmosphere=Classic Hotel Dining} => {price=$30-$50}",0.000842122147812487,0.807692307692308,2.60983778126635,3.59070457553034
"{cuisine=Spanish,atmosphere=Excellent Service} => {price=$15-$30}",0.000822071620483619,0.803921568627451,1.70478269967794,2.69500140353691
"{atmosphere=Need To Dress} => {price=$30-$50}",0.00607530978064723,0.803713527851459,2.59698143751627,3.51792002332364
"{cuisine=Vegetarian,atmosphere=Good Food} => {price=below $15}",0.000902273729799094,0.803571428571429,4.1878078817734,4.1140473994466
"{atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.0169226450655652,0.802281368821293,2.59235380554539,3.49243825208757
"{cuisine=French,atmosphere=Creative} => {style=High Tea}",0.0006416168745238,0.8,13.2335655058043,4.69773830051731
"{cuisine=French,atmosphere=Creative} => {price=below $15}",0.0006416168745238,0.8,4.16919540229885,4.04058226731363
"{cuisine=French,atmosphere=Extraordinary Service} => {price=$30-$50}",0.00479207603159963,0.79933110367893,2.58282082700894,3.44109188488324
"{cuisine=Lebanese} => {price=$15-$30}",0.00142358744034968,0.797752808988764,1.6917013306478,2.61280092499766
"{cuisine=Mediterranean,atmosphere=Good Decor} => {price=$15-$30}",0.000541364237879456,0.794117647058823,1.68399266675504,2.56666800336849
"{cuisine=Wine and Beer,atmosphere=Hip Place To Be} => {price=$30-$50}",0.00100252636644344,0.793650793650794,2.56446645173565,3.34636669021318
"{cuisine=Bar-B-Q,atmosphere=For the Young and Young at Heart} => {price=$15-$30}",0.000601515819866062,0.789473684210526,1.67414475642314,2.5100503268236
"{cuisine=French,atmosphere=Focus on Dessert} => {price=$30-$50}",0.000601515819866062,0.789473684210526,2.55096925988441,3.27997052572483
"{atmosphere=Pub Feel} => {price=$15-$30}",0.00667682560051329,0.789099526066351,1.67335132288929,2.50559725114029
"{cuisine=Spanish,atmosphere=Excellent Food} => {price=$15-$30}",0.000822071620483619,0.788461538461538,1.67199841699183,2.49804051664741
"{cuisine=Mediterranean,atmosphere=Excellent Decor} => {price=$15-$30}",0.000521313710550587,0.787878787878788,1.6707626458041,2.4911777679753
"{atmosphere=Place for Singles} => {price=$15-$30}",0.0114488511047841,0.785419532324622,1.66554758940253,2.46262697382018
"{cuisine=Italian,atmosphere=Extraordinary Service} => {price=$30-$50}",0.00190480009624253,0.785123966942149,2.5369143328327,3.21357436123647
"{cuisine=American,atmosphere=Good Out of Town Business} => {price=$30-$50}",0.00719813931106388,0.782135076252723,2.52725654635752,3.1694873080162
"{cuisine=Seafood,atmosphere=Excellent Decor} => {price=$15-$30}",0.00328828648193448,0.780952380952381,1.65607462254429,2.41240534843458
"{cuisine=French,atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.00457152023098207,0.775510204081633,2.50585007569597,3.07595322029697
"{cuisine=Pacific New Wave} => {price=$30-$50}",0.00328828648193448,0.773584905660377,2.49962899805025,3.04979715549852
"{cuisine=Italian,atmosphere=Extraordinary Decor} => {price=$30-$50}",0.00216545695151783,0.771428571428571,2.49266139108705,3.02102548422024
"{cuisine=Italian,atmosphere=Up and Coming} => {price=$15-$30}",0.00148373902233629,0.770833333333333,1.63461633856315,2.30588355382838
"{cuisine=Seafood,atmosphere=Excellent Food} => {price=$15-$30}",0.00322813489994787,0.770334928229665,1.6335594289947,2.30087946625496
"{cuisine=American,atmosphere=Extraordinary Service} => {price=$30-$50}",0.00856157516942696,0.769369369369369,2.48600764029335,2.99405204239684
"{cuisine=Italian,atmosphere=Warm spots by the fire} => {price=$15-$30}",0.00120303163973212,0.769230769230769,1.6312179677969,2.28987047359346
"{cuisine=American,atmosphere=Place for Singles} => {price=$15-$30}",0.0057745518707142,0.768,1.62860801904843,2.27772261962214
"{cuisine=Seafood,atmosphere=Relaxed Senior Scene} => {price=$15-$30}",0.000862172675141356,0.767857142857143,1.6283050785687,2.27632094416391
"{cuisine=Bar-B-Q,atmosphere=Good Service} => {price=below $15}",0.000721818983839275,0.765957446808511,3.99178283198826,3.45286121024983
"{cuisine=Italian,atmosphere=Good for Younger Kids} => {style=Pizza}",0.00242611380679312,0.761006289308176,14.9958228656484,3.97187069309397
"{cuisine=American,atmosphere=Excellent Decor} => {price=$15-$30}",0.0112884468861531,0.759784075573549,1.61118546643799,2.19981938755326
"{cuisine=Coffee and Dessert,atmosphere=Excellent Service} => {price=$15-$30}",0.000822071620483619,0.759259259259259,1.61007254969583,2.19502376758662
"{cuisine=French,atmosphere=Hip Place To Be} => {price=$30-$50}",0.00336848859124995,0.756756756756757,2.44525341668199,2.83880489945774
"{atmosphere=Near-perfect Decor} => {price=$30-$50}",0.00535349079680796,0.756373937677054,2.44401644105639,2.83434417522855
"{cuisine=Italian,atmosphere=Excellent Food} => {price=$15-$30}",0.00872197938805791,0.755208333333333,1.60148222359227,2.15869949720103
"{cuisine=Wine and Beer,atmosphere=Excellent Decor} => {price=$15-$30}",0.00080202109315475,0.754716981132076,1.6004402702913,2.15437517929798
"{cuisine=Hamburgers & Beer,atmosphere=Good Service} => {price=$15-$30}",0.000862172675141356,0.754385964912281,1.59973832280433,2.15147170870594
"{atmosphere=Extraordinary Service} => {price=$30-$50}",0.0208725989493524,0.751082251082251,2.4269177965971,2.77408948811876
"{atmosphere=Romantic} => {price=$30-$50}",0.014055419657537,0.750535331905782,2.42515057618846,2.76800765396611
"{cuisine=Italian,atmosphere=Fair Decor} => {price=below $15}",0.000601515819866062,0.75,3.90862068965517,3.23246581385091
"{cuisine=Chinese,atmosphere=Excellent Service} => {price=$15-$30}",0.000541364237879456,0.75,1.59043751860198,2.11372659100934
"{cuisine=Italian,atmosphere=For the Young and Young at Heart} => {style=Pizza}",0.00270682118939728,0.75,14.7789411299881,3.79700846132253
"{cuisine=American,atmosphere=Near-perfect Food} => {price=$30-$50}",0.00136343585836307,0.747252747252747,2.41454379763418,2.73205782920786
"{cuisine=Caribbean} => {price=$15-$30}",0.00378954966515619,0.74703557312253,1.58415120429921,2.08895635752095
"{cuisine=Cajun,atmosphere=Good Decor} => {price=below $15}",0.00106267794843004,0.746478873239437,3.89027035777886,3.1875704553252
"{atmosphere=Excellent Decor} => {price=$15-$30}",0.0348678670249028,0.744116388532306,1.57796083003785,2.06512501805553
"{cuisine=Mexican,atmosphere=Excellent Food} => {price=$15-$30}",0.00184464851425592,0.741935483870968,1.57333603990734,2.0476726350403
"{atmosphere=Up and Coming} => {price=$15-$30}",0.00868187833340017,0.741438356164384,1.57228183916589,2.04373564428718
"{cuisine=Vegetarian,atmosphere=Health Conscious Menus} => {style=Health Food}",0.000741869511168144,0.74,102.518777777778,3.81839157754464
"{cuisine=Greek,atmosphere=Excellent Food} => {style=Cab}",0.000741869511168144,0.74,7.75026459470811,3.47892072638434
"{cuisine=French,atmosphere=Business Scene} => {price=$30-$50}",0.00380960019248506,0.739299610894942,2.38884540290083,2.6487114693206
"{cuisine=Creole,atmosphere=Good Decor} => {price=below $15}",0.00102257689377231,0.739130434782609,3.8519740129935,3.09777973827378
"{cuisine=Creole,atmosphere=Excellent Service} => {price=below $15}",0.000561414765208325,0.736842105263158,3.8400483968542,3.07084252315836
"{cuisine=Bar-B-Q,atmosphere=For the Young and Young at Heart} => {style=Hamburgers}",0.000561414765208325,0.736842105263158,10.9633839969853,3.5446044030958
"{cuisine=Italian,atmosphere=Excellent Decor} => {price=$15-$30}",0.00667682560051329,0.736725663716814,1.56228818198956,2.00715214104249
"{cuisine=Italian,atmosphere=Excellent Service} => {price=$15-$30}",0.00914304046196415,0.736672051696284,1.56217449323103,2.00674349667912
"{cuisine=Jewish,atmosphere=Good for Younger Kids} => {style=Deli}",0.000501263183221719,0.735294117647059,68.6742674597929,3.73732918064634
"{cuisine=American,atmosphere=Classic Hotel Dining} => {price=$30-$50}",0.00599510767133176,0.734643734643735,2.37380120645427,2.60223782450293
"{cuisine=Vegetarian,atmosphere=Parking/Valet} => {price=below $15}",0.000882223202470225,0.733333333333333,3.82176245210728,3.03043670048522
"{cuisine=Seafood,atmosphere=Extraordinary Food} => {price=$30-$50}",0.00186469904158479,0.732283464566929,2.36617463633372,2.57929570753593
"{cuisine=Seafood,atmosphere=Pub Feel} => {style=Hamburgers}",0.000601515819866062,0.731707317073171,10.8869841085046,3.47676508437626
"{cuisine=French,atmosphere=Classic Hotel Dining} => {price=$30-$50}",0.00244616433412199,0.730538922155689,2.36053762251978,2.56259685518618
"{atmosphere=Good Out of Town Business} => {price=$30-$50}",0.0179652724866664,0.730236348818256,2.35955993916176,2.55972258550762
"{cuisine=Italian,atmosphere=Good Decor} => {price=$15-$30}",0.00519308657817701,0.729577464788732,1.54712983030202,1.95409619741749
"{cuisine=Fountain and Ice Cream,atmosphere=Business Scene} => {price=$30-$50}",0.00170429482295384,0.726495726495726,2.34747313658878,2.52471415466977
"{cuisine=Hamburgers & Beer,atmosphere=Good Food} => {price=$15-$30}",0.000741869511168144,0.725490196078431,1.53846243629473,1.92500100252637
"{cuisine=Seafood,atmosphere=Fabulous Wine Lists} => {price=$30-$50}",0.000741869511168144,0.725490196078431,2.34422403882188,2.51546611747318
"{cuisine=Chinese,atmosphere=Excellent Service} => {style=Traditional}",0.000521313710550587,0.722222222222222,7.02420263477206,3.22985122508722
"{cuisine=American,atmosphere=Good Food} => {price=$15-$30}",0.00940369731723944,0.721538461538462,1.5300824537935,1.89768271292275
"{cuisine=Bar-B-Q,atmosphere=Excellent Food} => {price=$15-$30}",0.00118298111240326,0.719512195121951,1.52578558695149,1.88397370068224
"{cuisine=Chinese,atmosphere=Excellent Food} => {price=$15-$30}",0.000822071620483619,0.719298245614035,1.52533188918553,1.8825377451177
"{cuisine=Creole,atmosphere=Extraordinary Food} => {price=below $15}",0.000561414765208325,0.717948717948718,3.74158561744769,2.86514015318603
"{cuisine=French,atmosphere=Extraordinary Food} => {price=$30-$50}",0.00473192444961302,0.715151515151515,2.31081740632761,2.42416634600043
"{atmosphere=Classic Hotel Dining} => {price=$30-$50}",0.011308497413482,0.713021491782554,2.30393481575401,2.40617360152871
"{cuisine=Wine and Beer,atmosphere=Extraordinary Service} => {price=$30-$50}",0.0006416168745238,0.711111111111111,2.29776194075514,2.39026192158085
"{atmosphere=Extraordinary Decor} => {price=$30-$50}",0.0209929021133256,0.710794297352342,2.29673824335282,2.38764348129116
"{cuisine=Seafood,atmosphere=Place for Singles} => {price=$15-$30}",0.00108272847575891,0.710526315789474,1.50673028078082,1.8254911467808
"{cuisine=Seafood,atmosphere=Extraordinary Service} => {price=$30-$50}",0.00122308216706099,0.709302325581395,2.29191734279537,2.37538918073545
"{cuisine=American,atmosphere=For the Young and Young at Heart} => {price=$15-$30}",0.00779965513092994,0.70856102003643,1.5025627073131,1.8131810913502
"{cuisine=Latin} => {style=Power Brokers}",0.0009624253117857,0.705882352941177,4.22834211753402,2.83240165216345
"{cuisine=French,atmosphere=Singles Scene} => {price=$30-$50}",0.00100252636644344,0.704225352112676,2.2755124853429,2.33461561229536
"{cuisine=Fountain and Ice Cream,atmosphere=Hip Place To Be} => {price=$30-$50}",0.00204515378754461,0.703448275862069,2.27300157501424,2.32849804763819
"{cuisine=Italian,atmosphere=Good Out of Town Business} => {price=$30-$50}",0.0025664674980952,0.703296703296703,2.27251180953805,2.32730852117707
"{cuisine=Coffee and Dessert,atmosphere=Good Decor} => {price=$15-$30}",0.000942374784456831,0.701492537313433,1.48757340048345,1.77024601997033
"{cuisine=Jewish,atmosphere=Good Service} => {price=below $15}",0.000922324257127962,0.696969696969697,3.63225357018461,2.666784296427
"{cuisine=Irish} => {style=Californian}",0.0006416168745238,0.695652173913043,12.3777939785013,3.10105179337645
"{cuisine=French,atmosphere=Good Service} => {price=$15-$30}",0.00114288005774552,0.695121951219512,1.4740640416311,1.73325580462766
"{cuisine=French,atmosphere=Great for People Watching} => {price=$30-$50}",0.00190480009624253,0.693430656934307,2.24063236695443,2.25241083721454
"{cuisine=Coffee and Dessert,atmosphere=Excellent Food} => {price=$15-$30}",0.000902273729799094,0.692307692307692,1.46809617101721,1.71740285519509
