"rules","support","confidence","lift","conviction"
"{cuisine=Italian,occasion=Weekend Jazz Brunch} => {price=$15-$30}",0.00148373902233629,1,2.12058335813597,NA
"{cuisine=Wine and Beer,occasion=After Hours Dining} => {price=below $15}",0.000982475839114569,1,5.21149425287356,NA
"{cuisine=Mexican,occasion=Special Brunch Menu} => {price=$15-$30}",0.00124313269438986,1,2.12058335813597,NA
"{cuisine=Mexican,occasion=Entertainment} => {price=$15-$30}",0.000741869511168144,1,2.12058335813597,NA
"{cuisine=Italian,occasion=Special Brunch Menu} => {price=$15-$30}",0.00158399165898063,0.951807228915663,2.01838656979207,10.9649566908609
"{cuisine=American,occasion=Parties and Occasions} => {price=$30-$50}",0.00196495167822914,0.942307692307692,3.04481074481074,11.9690152517678
"{cuisine=Vegetarian,occasion=Open for Breakfast} => {price=below $15}",0.00100252636644344,0.909090909090909,4.73772204806688,8.88928098808998
"{cuisine=Bar-B-Q,occasion=Catering for Special Events} => {price=below $15}",0.00140353691302081,0.909090909090909,4.73772204806688,8.88928098808998
"{cuisine=American,occasion=Dining After the Theater} => {price=$15-$30}",0.00230581064281991,0.8984375,1.90521161082529,5.20301930094608
"{cuisine=Mexican,occasion=Weekend Lunch} => {price=$15-$30}",0.00120303163973212,0.895522388059702,1.89902987295759,5.05784577134379
"{cuisine=Greek,occasion=Weekend Brunch} => {price=$15-$30}",0.00164414324096724,0.891304347826087,1.89008516703424,4.86157115932149
"{cuisine=Vegetarian,occasion=Catering for Special Events} => {price=below $15}",0.00156394113165176,0.886363636363636,4.6192789968652,7.11142479047198
"{cuisine=French,occasion=Picnics} => {price=$30-$50}",0.00108272847575891,0.885245901639344,2.86043110452612,6.01738953591622
"{cuisine=Mexican,occasion=Weekend Brunch} => {price=$15-$30}",0.00118298111240326,0.880597014925373,1.86737937507496,4.42561504992582
"{cuisine=American,occasion=See the Game} => {price=$15-$30}",0.00132333480370534,0.88,1.86611335515966,4.4035970646028
"{cuisine=Vegetarian,occasion=Weekend Brunch} => {style=Health Food}",0.00130328427637647,0.878378378378378,121.689564564565,8.16287266132877
"{cuisine=Coffee and Dessert,occasion=Fine for Dining Alone} => {price=$15-$30}",0.00100252636644344,0.87719298245614,1.86016084047015,4.30294341741187
"{cuisine=Fountain and Ice Cream,occasion=Open on Sundays} => {style=Coffee Shops}",0.00114288005774552,0.876923076923077,27.4032967032967,7.8649947868629
"{cuisine=Fountain and Ice Cream,occasion=Open on Mondays} => {style=Coffee Shops}",0.00114288005774552,0.876923076923077,27.4032967032967,7.8649947868629
"{cuisine=Jewish,occasion=Open for Breakfast} => {price=below $15}",0.00110277900308778,0.873015873015873,4.54971720488962,6.36391707101897
"{cuisine=Coffee and Dessert,occasion=Late Night Menu} => {price=$15-$30}",0.000521313710550587,0.866666666666667,1.83783891038451,3.96323735814252
"{cuisine=Jewish,occasion=Catering for Special Events} => {price=below $15}",0.00180454745959819,0.865384615384615,4.50994694960212,6.00315079715168
"{cuisine=Mexican,occasion=Entertainment} => {style=Traditional}",0.0006416168745238,0.864864864864865,8.41151916346924,6.63913862934596
"{cuisine=Creole,occasion=Weekend Brunch} => {price=below $15}",0.00176444640494045,0.862745098039216,4.49619112012621,5.88770558951415
"{cuisine=Cajun,occasion=Weekend Brunch} => {price=below $15}",0.00176444640494045,0.862745098039216,4.49619112012621,5.88770558951415
"{cuisine=Tapas,occasion=Weekend Brunch} => {style=Cab}",0.000501263183221719,0.862068965517241,9.02873321843908,6.55776556923447
"{cuisine=Creole,occasion=Private Rooms Available} => {price=$15-$30}",0.000501263183221719,0.862068965517241,1.82808910184136,3.83112944620443
"{cuisine=Cajun,occasion=Private Rooms Available} => {price=$15-$30}",0.000501263183221719,0.862068965517241,1.82808910184136,3.83112944620443
"{cuisine=Italian,occasion=Weekend Lunch} => {price=$15-$30}",0.00457152023098207,0.860377358490566,1.82450190813208,3.78471315282079
"{cuisine=Jewish,occasion=Weekend Brunch} => {price=below $15}",0.000942374784456831,0.854545454545454,4.45345872518286,5.55580061755624
"{cuisine=Vegetarian,occasion=Weekend Jazz Brunch} => {price=below $15}",0.000541364237879456,0.84375,4.39719827586207,5.17194530216145
"{cuisine=Bar-B-Q,occasion=After Hours Dining} => {price=$15-$30}",0.0006416168745238,0.842105263157895,1.78575440685135,3.34673376909813
"{cuisine=Mexican,occasion=Margaritas} => {style=Traditional}",0.000521313710550587,0.838709677419355,8.15713854360626,5.56252155431688
"{cuisine=Greek,occasion=Weekend Brunch} => {style=Cab}",0.00154389060432289,0.83695652173913,8.76572229424977,5.54771891834089
"{cuisine=Mexican,occasion=Private Rooms Available} => {price=$15-$30}",0.00216545695151783,0.830769230769231,1.76171540522066,3.12255064580926
"{cuisine=Mexican,occasion=Catering for Special Events} => {style=Southwestern}",0.00112282953041665,0.823529411764706,28.4240179116629,5.50248626538878
"{cuisine=Caribbean,occasion=Weekend Brunch} => {style=Central}",0.000822071620483619,0.82,95.1085581395349,5.50765707360326
"{cuisine=Coffee and Dessert,occasion=Delivery Available} => {price=$15-$30}",0.000982475839114569,0.816666666666667,1.73180974247771,2.88235444228547
"{cuisine=Coffee and Dessert,occasion=Takeout Available} => {price=$15-$30}",0.000982475839114569,0.816666666666667,1.73180974247771,2.88235444228547
"{cuisine=Spanish,occasion=Weekend Dining} => {price=$15-$30}",0.000701768456510406,0.813953488372093,1.72605622173858,2.8403201066688
"{cuisine=Chinese,occasion=Delivery Available} => {price=$30-$50}",0.000521313710550587,0.8125,2.62537252996437,3.68277392362086
"{cuisine=French,occasion=Special Brunch Menu} => {price=$30-$50}",0.00144363796767855,0.808988764044944,2.61402692698267,3.6150758735543
"{cuisine=Fountain and Ice Cream,occasion=Prix Fixe Menus} => {price=$30-$50}",0.00172434535028271,0.796296296296296,2.57301467324143,3.38982599787829
"{cuisine=Spanish,occasion=Late Night Menu} => {price=$15-$30}",0.000601515819866062,0.789473684210526,1.67414475642314,2.5100503268236
"{cuisine=Coffee and Dessert,occasion=Special Brunch Menu} => {price=$15-$30}",0.000822071620483619,0.788461538461538,1.67199841699183,2.49804051664741
"{cuisine=Mexican,occasion=Private Parties} => {price=$15-$30}",0.00164414324096724,0.788461538461538,1.67199841699183,2.49804051664741
"{cuisine=French,occasion=Entertainment} => {price=$30-$50}",0.00386975177447167,0.787755102040816,2.54541612952275,3.25341205992948
"{cuisine=Seafood,occasion=Dining Outdoors} => {price=$15-$30}",0.00176444640494045,0.778761061946903,1.6514277479289,2.38851104784056
"{cuisine=Bar-B-Q,occasion=Dining Outdoors} => {price=$15-$30}",0.000521313710550587,0.764705882352941,1.62162256798633,2.24583450294743
"{cuisine=Vegetarian,occasion=Weekend Brunch} => {price=below $15}",0.00112282953041665,0.756756756756757,3.94383348866107,3.32225653090232
"{cuisine=French,occasion=Game} => {price=over $50}",0.00252636644343746,0.754491017964072,27.8736926147705,3.96291728326113
"{cuisine=Italian,occasion=Prix Fixe Menus} => {price=$30-$50}",0.00196495167822914,0.753846153846154,2.4358485958486,2.80523794963308
"{cuisine=Italian,occasion=Great Place to Meet for a Drink} => {price=$30-$50}",0.00152384007699402,0.752475247524752,2.43141888532877,2.7897012471428
"{cuisine=Seafood,occasion=Dancing} => {price=$30-$50}",0.00164414324096724,0.745454545454545,2.40873339812115,2.71275757766715
"{cuisine=Vegetarian,occasion=Takeout Available} => {price=below $15}",0.0019248506235714,0.744186046511628,3.87832130446405,3.15900068171793
"{cuisine=German,occasion=Weekend Brunch} => {style=Traditional}",0.000581465292537194,0.743589743589744,7.23201928077123,3.49900549384449
"{cuisine=American,occasion=Late Night Menu} => {price=$15-$30}",0.00781970565825881,0.740037950664137,1.56931216256742,2.03272611945607
"{cuisine=American,occasion=After Hours Dining} => {price=$15-$30}",0.00775955407627221,0.739961759082218,1.56915059196677,2.03213052775347
"{cuisine=Seafood,occasion=Prix Fixe Menus} => {price=$30-$50}",0.00170429482295384,0.739130434782609,2.38829875635554,2.64699375760249
"{cuisine=Japanese,occasion=Private Parties} => {price=$15-$30}",0.000621566347194931,0.738095238095238,1.56519247862417,2.01764810959983
"{cuisine=Bar-B-Q,occasion=Weekend Lunch} => {style=Hamburgers}",0.00106267794843004,0.736111111111111,10.9525076239724,3.53478555433376
"{cuisine=Mexican,occasion=Catering for Special Events} => {price=$15-$30}",0.00100252636644344,0.735294117647059,1.55925246921763,1.99629733595327
"{cuisine=German,occasion=Private Parties} => {style=Traditional}",0.000601515819866062,0.731707317073171,7.11645295080096,3.34403788456
"{cuisine=American,occasion=Happy Hour} => {price=$30-$50}",0.00080202109315475,0.727272727272727,2.34998380304503,2.53190707248934
"{cuisine=Mexican,occasion=Fine for Dining Alone} => {price=below $15}",0.0006416168745238,0.727272727272727,3.7901776384535,2.96309366269666
"{cuisine=Fountain and Ice Cream,occasion=Catering for Special Events} => {price=$30-$50}",0.00132333480370534,0.725274725274725,2.34352780358611,2.51349320287124
"{cuisine=Fountain and Ice Cream,occasion=After Hours Dining} => {price=below $15}",0.000681717929181537,0.723404255319149,3.77001711910002,2.92165179328832
"{cuisine=French,occasion=Long Drive} => {style=Continental}",0.000601515819866062,0.714285714285714,11.9987489775297,3.29164494526206
"{cuisine=Spanish,occasion=Weekend Brunch} => {style=Cab}",0.000501263183221719,0.714285714285714,7.48095038099238,3.16581786100974
"{cuisine=Coffee and Dessert,occasion=Weekend Lunch} => {price=below $15}",0.000601515819866062,0.714285714285714,3.72249589490969,2.82840758711954
"{cuisine=American,occasion=Great Place to Meet for a Drink} => {style=Cab}",0.00114288005774552,0.7125,7.4622480050399,3.14615439603453
"{cuisine=Vegetarian,occasion=Open for Breakfast} => {style=Health Food}",0.000781970565825881,0.709090909090909,98.2366666666667,3.41268747243052
"{cuisine=Coffee and Dessert,occasion=Weekend Dining} => {price=$15-$30}",0.0009624253117857,0.705882352941177,1.49688237044892,1.79666760235794
"{cuisine=Italian,occasion=Dancing} => {price=$15-$30}",0.00124313269438986,0.704545454545455,1.49404736595944,1.78853788470021
"{cuisine=Italian,occasion=Short Drive} => {style=Pizza}",0.00146368849500742,0.701923076923077,13.8315731088351,3.18458774175438
"{cuisine=Italian,occasion=Entertainment} => {price=$15-$30}",0.00122308216706099,0.701149425287356,1.48684580283097,1.76821359055589
"{cuisine=Thai,occasion=Weekend Dining} => {style=Traditional}",0.000561414765208325,0.7,6.80807332293292,2.99060298619187
"{cuisine=Seafood,occasion=Great Place to Meet for a Drink} => {price=$30-$50}",0.000842122147812487,0.7,2.26185941043084,2.30173370226304
"{cuisine=Seafood,occasion=Late Night Menu} => {price=$15-$30}",0.000922324257127962,0.696969696969697,1.47798234051901,1.74382443758271
"{cuisine=Wine and Beer,occasion=Entertainment} => {price=$30-$50}",0.0006416168745238,0.695652173913043,2.24781059421698,2.26885179223071
"{cuisine=Jewish,occasion=Weekend Dining} => {style=Deli}",0.000822071620483619,0.694915254237288,64.9030026026789,3.24268267144315
"{cuisine=German,occasion=Private Rooms Available} => {style=Traditional}",0.000681717929181537,0.693877551020408,6.74852749212009,2.93079092646803
"{cuisine=Hamburgers & Beer,occasion=After Hours Dining} => {price=$15-$30}",0.000541364237879456,0.692307692307692,1.46809617101721,1.71740285519509
"{cuisine=Hamburgers & Beer,occasion=Late Night Menu} => {price=$15-$30}",0.000541364237879456,0.692307692307692,1.46809617101721,1.71740285519509
"{cuisine=French,occasion=Dining Outdoors} => {price=$30-$50}",0.00386975177447167,0.691756272401434,2.23522204922249,2.24017570790019
"{cuisine=French,occasion=Great Place to Meet for a Drink} => {style=Cab}",0.000581465292537194,0.69047619047619,7.23158536829263,2.92229341016284
"{cuisine=Italian,occasion=Weekend Brunch} => {price=$15-$30}",0.00908288887997754,0.687405159332322,1.45769994117693,1.69046823237276
"{cuisine=Mexican,occasion=Dining Outdoors} => {price=$15-$30}",0.00194490115090027,0.683098591549296,1.44856750520556,1.66749542179626
"{cuisine=Mediterranean,occasion=Weekend Brunch} => {price=$15-$30}",0.000942374784456831,0.681159420289855,1.44445533090421,1.65735380431414
"{cuisine=Cajun,occasion=Takeout Available} => {price=below $15}",0.0006416168745238,0.680851063829787,3.54825140621179,2.53209822084987
"{cuisine=Caribbean,occasion=Weekend Brunch} => {price=$15-$30}",0.000681717929181537,0.68,1.44199668353246,1.65134889922605
"{cuisine=American,occasion=Long Drive} => {price=$15-$30}",0.00100252636644344,0.675675675675676,1.43282659333512,1.62933091390304
"{cuisine=Italian,occasion=Long Drive} => {price=$15-$30}",0.000661667401852669,0.673469387755102,1.42814797588749,1.61832192124153
"{cuisine=Italian,occasion=Pre-theater Dining} => {price=$30-$50}",0.000982475839114569,0.671232876712329,2.16890628397478,2.10033200331502
"{cuisine=Japanese,occasion=Private Parties} => {style=Cab}",0.000561414765208325,0.666666666666667,6.98222035559289,2.71355816657978
"{cuisine=Coffee and Dessert,occasion=After Hours Dining} => {price=$15-$30}",0.000521313710550587,0.666666666666667,1.41372223875732,1.58529494325701
"{cuisine=Seafood,occasion=After Hours Dining} => {price=$15-$30}",0.00080202109315475,0.666666666666667,1.41372223875732,1.58529494325701
"{cuisine=Japanese,occasion=Private Rooms Available} => {price=$15-$30}",0.000621566347194931,0.659574468085106,1.39868264047266,1.55226796527249
"{cuisine=French,occasion=Weekend Jazz Brunch} => {price=$30-$50}",0.00150378954966516,0.657894736842105,2.12580771657034,2.01844340044605
"{cuisine=Seafood,occasion=Entertainment} => {price=$30-$50}",0.0019248506235714,0.657534246575342,2.12464289042427,2.01631872318242
"{cuisine=American,occasion=Prix Fixe Menus} => {price=$30-$50}",0.00653647190921121,0.657258064516129,2.12375048329624,2.01469396998082
"{cuisine=Coffee and Dessert,occasion=Open for Breakfast} => {price=$15-$30}",0.00106267794843004,0.654320987654321,1.38754219729885,1.52867726671211
"{cuisine=French,occasion=Weekend Dining} => {price=$30-$50}",0.00382965071981393,0.654109589041096,2.11357704203665,1.99635517146774
"{cuisine=Fountain and Ice Cream,occasion=Entertainment} => {price=$30-$50}",0.00164414324096724,0.650793650793651,2.10286249042323,1.97739849876234
"{cuisine=American,occasion=Great Place to Meet for a Drink} => {price=$30-$50}",0.00104262742110117,0.65,2.10029802397149,1.97291460193975
"{cuisine=French,occasion=Catering for Special Events} => {price=$30-$50}",0.00208525484220235,0.65,2.10029802397149,1.97291460193975
"{cuisine=American,occasion=Game} => {price=$30-$50}",0.00451136864899547,0.648414985590778,2.09517648146125,1.96402031479985
"{cuisine=French,occasion=Late Night Menu} => {price=$30-$50}",0.00106267794843004,0.646341463414634,2.08847645910861,1.95250514054037
"{cuisine=Italian,occasion=Great Place to Meet for a Drink} => {style=Cab}",0.00130328427637647,0.643564356435644,6.74026222445848,2.53767939652368
"{cuisine=Mediterranean,occasion=Weekend Lunch} => {price=$15-$30}",0.000721818983839275,0.642857142857143,1.3632321588017,1.47960861370654
"{cuisine=Fountain and Ice Cream,occasion=Delivery Available} => {price=$15-$30}",0.00140353691302081,0.642201834862385,1.36184252357356,1.47689870782063
"{cuisine=French,occasion=Game} => {style=Power Brokers}",0.00212535589686009,0.634730538922156,3.80213198393029,2.2806705685212
"{cuisine=Italian,occasion=Short Drive} => {price=$15-$30}",0.00132333480370534,0.634615384615385,1.34575482343245,1.44623398332218
"{cuisine=Seafood,occasion=Great Place to Meet for a Drink} => {style=Cab}",0.000761920038497012,0.633333333333333,6.63310933781324,2.46687106052707
"{cuisine=Jewish,occasion=Takeout Available} => {style=Deli}",0.000721818983839275,0.631578947368421,58.9875813128326,2.68522390710304
"{cuisine=Bar-B-Q,occasion=Takeout Available} => {price=$15-$30}",0.0009624253117857,0.631578947368421,1.33931580513851,1.43431447247063
"{cuisine=Italian,occasion=Special Brunch Menu} => {style=Pizza}",0.00104262742110117,0.626506024096386,12.3454608636046,2.54154598620782
"{cuisine=Chinese,occasion=Private Rooms Available} => {price=$30-$50}",0.00114288005774552,0.626373626373626,2.02395583036982,1.84815676681709
"{cuisine=French,occasion=Private Rooms Available} => {price=$30-$50}",0.00940369731723944,0.626168224299065,2.02329212949087,1.84714129606609
"{cuisine=Seafood,occasion=Takeout Available} => {price=$15-$30}",0.00358904439186751,0.625874125874126,1.32721825561657,1.41244346969316
"{cuisine=Italian,occasion=After Hours Dining} => {style=Pizza}",0.00244616433412199,0.622448979591837,12.2655157677453,2.51423533249735
"{cuisine=Mexican,occasion=Late Night Menu} => {price=$15-$30}",0.000721818983839275,0.620689655172414,1.31622415332578,1.39313798043798
"{cuisine=French,occasion=Great Place to Meet for a Drink} => {price=$30-$50}",0.000521313710550587,0.619047619047619,2.0002838323538,1.81261529053214
"{cuisine=Chinese,occasion=Takeout Available} => {price=$30-$50}",0.000521313710550587,0.619047619047619,2.0002838323538,1.81261529053214
"{cuisine=Fountain and Ice Cream,occasion=Game} => {price=$30-$50}",0.000521313710550587,0.619047619047619,2.0002838323538,1.81261529053214
"{cuisine=Italian,occasion=After Hours Dining} => {price=$15-$30}",0.00242611380679312,0.61734693877551,1.30913564456354,1.38096803945944
"{cuisine=Fountain and Ice Cream,occasion=Open for Breakfast} => {price=below $15}",0.00264666960741068,0.616822429906542,3.21456654850145,2.1089868419637
"{cuisine=Hamburgers & Beer,occasion=Weekend Dining} => {price=$15-$30}",0.000761920038497012,0.612903225806452,1.29971238079302,1.36511509002687
"{cuisine=Mexican,occasion=Special Brunch Menu} => {style=Southwestern}",0.000761920038497012,0.612903225806452,21.1542806116754,2.50848638569194
"{cuisine=American,occasion=Early Dining} => {price=$30-$50}",0.000661667401852669,0.611111111111111,1.97463916783645,1.77562314174577
"{cuisine=Bar-B-Q,occasion=Weekend Brunch} => {price=$15-$30}",0.000661667401852669,0.611111111111111,1.29591205219421,1.35882423707743
"{cuisine=Italian,occasion=Takeout Available} => {price=$15-$30}",0.00531338974215022,0.610599078341014,1.29482624402312,1.35703748594387
"{cuisine=American,occasion=Short Drive} => {price=below $15}",0.000741869511168144,0.60655737704918,3.16107028452987,2.0539626525511
"{cuisine=Vegetarian,occasion=Dining Outdoors} => {price=below $15}",0.000581465292537194,0.604166666666667,3.14861111111111,2.04155735611636
"{cuisine=Seafood,occasion=Weekend Lunch} => {price=$15-$30}",0.00112282953041665,0.602150537634409,1.27691040920016,1.32822008759371
"{cuisine=Italian,occasion=Game} => {price=$30-$50}",0.00124313269438986,0.601941747572815,1.94501086611251,1.73472125365678
"{cuisine=Japanese,occasion=Private Rooms Available} => {style=Cab}",0.000561414765208325,0.595744680851064,6.23943095606173,2.23749533033771
"{cuisine=Fountain and Ice Cream,occasion=Private Rooms Available} => {price=$30-$50}",0.00419056021173357,0.595441595441595,1.92400739430218,1.70684900597393
"{cuisine=American,occasion=See the Game} => {style=Cab}",0.000882223202470225,0.586666666666667,6.14435391292174,2.18835336014498
"{cuisine=Seafood,occasion=Private Parties} => {price=$15-$30}",0.00399005493844488,0.585294117647059,1.24116496549723,1.27423234209783
"{cuisine=Italian,occasion=Weekend Dining} => {price=$15-$30}",0.00998516260977664,0.584507042253521,1.2394959065161,1.27181854204799
"{cuisine=Bar-B-Q,occasion=Private Parties} => {price=below $15}",0.00104262742110117,0.584269662921348,3.04491799044298,1.94384768535629
"{cuisine=French,occasion=Weekend Lunch} => {price=$30-$50}",0.00392990335645827,0.583333333333333,1.8848828420257,1.65724826562939
"{cuisine=French,occasion=Takeout Available} => {price=$30-$50}",0.00148373902233629,0.582677165354331,1.88276261385694,1.65464252936267
"{cuisine=Mexican,occasion=Takeout Available} => {price=$15-$30}",0.00144363796767855,0.580645161290323,1.23130646601444,1.26010623694788
"{cuisine=Wine and Beer,occasion=Private Rooms Available} => {price=$30-$50}",0.0016040421863095,0.579710144927536,1.87317549518082,1.64296164264982
"{cuisine=Seafood,occasion=Private Rooms Available} => {price=$15-$30}",0.00429081284837791,0.578378378378378,1.22649956389486,1.2533314722331
"{cuisine=Chinese,occasion=Weekend Brunch} => {price=$15-$30}",0.000521313710550587,0.577777777777778,1.22522594025634,1.25154863941343
"{cuisine=Bar-B-Q,occasion=Delivery Available} => {price=$15-$30}",0.000922324257127962,0.575,1.21933543092819,1.24336858294667
"{cuisine=Seafood,occasion=Weekend Dining} => {price=$15-$30}",0.00368929702851185,0.573208722741433,1.21553687818386,1.23815006517153
"{cuisine=Bar-B-Q,occasion=Weekend Dining} => {price=$15-$30}",0.00150378954966516,0.572519083969466,1.2140744416809,1.2361526045635
"{cuisine=Greek,occasion=Private Parties} => {style=Cab}",0.000561414765208325,0.571428571428571,5.9847603047939,2.11054524067316
"{cuisine=Italian,occasion=Delivery Available} => {price=$15-$30}",0.00280707382604163,0.571428571428571,1.21176191893484,1.23300717808878
"{cuisine=Seafood,occasion=Weekend Brunch} => {style=Cab}",0.00144363796767855,0.571428571428571,5.9847603047939,2.11054524067316
"{cuisine=French,occasion=Fine for Dining Alone} => {price=$30-$50}",0.00118298111240326,0.567307692307692,1.83310034636565,1.59586870023571
"{cuisine=Chinese,occasion=Private Parties} => {price=$30-$50}",0.00106267794843004,0.563829787234043,1.8218624430522,1.5831436683858
"{cuisine=Italian,occasion=Private Rooms Available} => {price=$15-$30}",0.00810041304086298,0.562674094707521,1.19319732129099,1.20832459581585
"{cuisine=Seafood,occasion=Fine for Dining Alone} => {price=$30-$50}",0.000541364237879456,0.5625,1.81756559766764,1.5783316815518
"{cuisine=French,occasion=Prix Fixe Menus} => {style=Power Brokers}",0.00463167181296868,0.562043795620438,3.36672739163749,1.9021520899333
"{cuisine=French,occasion=Pre-theater Dining} => {price=$30-$50}",0.00240606327946425,0.558139534883721,1.80347594187177,1.56275603995754
"{cuisine=Seafood,occasion=Delivery Available} => {price=$15-$30}",0.00186469904158479,0.55688622754491,1.18092366650686,1.19254169154919
"{cuisine=Jewish,occasion=Open for Breakfast} => {style=Deli}",0.000701768456510406,0.555555555555556,51.8872243029546,2.22590929141436
"{cuisine=Fountain and Ice Cream,occasion=Dancing} => {price=$30-$50}",0.00100252636644344,0.555555555555556,1.79512651621495,1.55367024902755
